text,created_at,user_id,building_type,rating,length,is_abnormal
오피스텔 좋한 편이에요. 수도 깔끔게 관리되고 있어요. 난방이 잘 돼요. 다만 엘리베이터가 느려요 점은 아쉽습니다. 이웃들은 시끄럽해요. 창문은 크고 소음이 잘 차단돼요. 방은 작고 수납공간이 많아요.,2025-04-14 08:32:01,user_9789,투룸,5,112,0
"여기 살면서 좋은 점은 넓고 쾌적해요이고, 아쉬운 점은 관리비가 비싸요예요. 전반적으로 괜찮은 오피스텔입니다. 복도는 적당한 크기고 밝아요. 택배 보관은 불편해요. 관리인은 친절해요.",2025-03-18 13:30:01,user_7463,오피스텔,3,102,0
"여기 살면서 좋은 점은 난방이 잘 돼요이고, 아쉬운 점은 관리비가 비싸요예요.  전반적으로 나쁘은 주택입니다.  부엌은 넓고 환기가 잘 돼요.  여름에는 쾌적해요.  진짤ㄴㅇ쓰기 시랃ㅇ다아아하아 이웃들은 조용해요.  주차장은 좁고 항상 자리가 있 !!!! 어요.",2025-03-25 22:01:01,user_2530,빌라,3,119,1
"투룸 불쾌한 편이에요.  수도 정확게 관리되고 있어요.  관리가 잘 되고 있어요.  다만 결로 현상이 있어요 점은 아 ,,,,, 쉽습니다.  글자수 채워야 한다니까 아무말이나 쓰는중 여름에는 쾌적해요.  방은 적당한 크기고 채광이 좋아요.  화장실은 넓고 온수가 잘 나와요.",2025-03-31 19:48:01,user_6527,주택,1,117,1
"주택이 적당고 인터넷도 불친절한 편이에요. 관리가 잘 되고 있어요, 그래도 단열이 잘 안돼요 점이 좀 아쉬워요. 주차장은 좁고 밝아요. 겨울에는 불쾌해요. 관리인은 불친절해요. 택배 보관은 편리해요.",2025-03-23 10:37:01,user_4239,빌라,5,111,0
주택 조용한 편이에요.  에어컨 허술게 관리되고 있어요.  넓고 쾌적해요.  다만 햇빛이 잘 안 들어와요 점은 아쉽습니다.  리뷰쓰기  ~~~~~ 귀찮은데 어쩔수없네요 방은 작고 수납공간이 많아요.  창문은 적당한 크기고 소음이 잘 차단돼요.,2025-04-16 18:32:01,user_9570,쓰리룸,3,106,1
"여기 살면서 좋은 점은 방음이 잘 되어 있어요이고, 아쉬운 점은 관리비가 비싸요예요.  전반적으로 괜찮은 오피스텔입니다.  복도는 좁고 깨끗해요.  이 정도면 충분할까요? 여름에는 덥해요.  주차장은 넓고 밝아요.",2025-04-09 09:35:01,user_3215,다세대주택,3,102,1
"이 오피스텔은 적당고 인터폰도 불결해요. 보안이 철저해요, 하지만 주변에 편의 시설이 적어요. 여름에는 시원해요. 이웃들은 시끄럽해요. 창문은 작고 환기가 잘 돼요. 택배 보관은 불편해요.",2025-04-04 21:55:01,user_2239,원룸,2,105,0
아파트 쾌적한 편이에요. 주차장 허술게 관리되고 있어요. 주차 공간이 충분해요. 다만 방이 좁아요 점은 아쉽습니다. 복도는 넓고 밝아요. 화장실은 넓고 환기가 잘 돼요. 겨울에는 쾌적해요.,2025-03-31 22:02:01,user_1366,오피스텔,4,105,0
"이 도시형생활주택은 쾌적고 인터폰도 친절해요. 보안이 철저해요, 하지만 결로 현상이 있어요. 복도는 좁고 깨끗해요. 주차장은 넓고 밝아요. 부엌은 넓고 환기가 잘 돼요. 이웃들은 시끄럽해요.",2025-03-22 10:48:01,user_1419,오피스텔,5,106,0
"여기 살면서 좋은 점은 넓고 쾌적해요이고, 아쉬운 점은 햇빛이 잘 안 들어와요예요. 전반적으로 불쾌은 다세대주택입니다. 이웃들은 시끄럽해요. 주차장은 적당한 크기고 항상 자리가 있어자.",2025-04-05 11:29:01,user_7016,빌라,3,103,0
"오피스텔이 만족스럽고 난방도 느리한 편이에요. 교통이 편리해요, 그래도 주변에 편의 시설이 적어요 점이 좀 아쉬워요. 화장실은 작고 환기가 잘 돼요. 겨울에는 따뜻해요. 여름에는 덥해요.",2025-04-08 10:33:01,user_4012,오피스텔,4,104,0
"단독주택이 불쾌고 관리실도 친절한 편이에요.  주차 공간이 충분해요, 그래도 주차 공간이 부족해요 점이 좀 아쉬워요.  방은 작고 수납공간이 많아요.  진짤ㄴㅇ쓰기 시랃ㅇ다아아하아 주차장은 넓고 주차하기 편해요.  창문은 크고 채광이 좋아요.",2025-04-09 22:25:01,user_7010,원룸,3,115,1
아파트 춥한 편이에요. 경비실 부정확게 관리되고 있어요. 넓고 쾌적해요. 다만 주차 공간이 부족해요 점은 아쉽습니다. 택배 보관은 안전해요. 겨울에는 춥해요. 이웃들은 조용해요. 관리인은 책임감 있해요.,2025-03-21 15:35:01,user_3000,아파트,4,113,0
"오피스텔이 괜찮고 CCTV도 지저분한 편이에요.  주변 시설이 잘 갖춰져 있어요, 그래도 주변에 편의 시설이 적어요 점이 좀 아쉬워요.  복도는 좁고 깨끗해요.  100자를 써야해서 아무말 적음 택배 보관은 불편해요.",2025-04-11 19:04:01,user_6118,다세대주택,3,100,1
"이 단독주택은 만족스럽고 가스도 파해요. 주변 시설이 잘 갖춰져 있어요, 하지만 곰팡이가 잘 생겨요. 복도는 좁고 안전해요. 여름에는 쾌적해요. 방은 넓고 따뜻해요. 화장실은 작고 온수가 잘 나와요.",2025-03-21 14:42:01,user_5421,원룸,3,111,0
다세대주택 따뜻한 편이에요. CCTV 청결게 관리되고 있어요. 난방이 잘 돼요. 다만 관리비가 비싸요 점은 아쉽습니다. 관리인은 친절해요. 주차장은 적당한 크기고 주차하기 편해요.,2025-04-12 18:14:01,user_5977,아파트,3,100,0
오피스텔 나쁘한 편이에요. 인터폰 신속게 관리되고 있어요. 넓고 쾌적해요. 다만 주변에 편의 시설이 적어요 점은 아쉽습니다. 부엌은 적당한 크기고 환기가 잘 돼요. 주차장은 좁고 밝아요.,2025-03-23 19:55:01,user_7696,쓰리룸,5,104,0
"여기 살면서 좋은 점은 넓고 쾌적해요이고, 아쉬운 점은 햇빛이 잘 안 들어와요예요. 전반적으로 만족스럽은 투룸입니다. 겨울에는 따뜻해요. 여름에는 불쾌해요. 화장실은 적당한 크기고 온수가 잘 나와요.",2025-03-22 13:05:01,user_2158,다세대주택,3,111,0
"이 쓰리룸은 별로고 현관도 신속해요.  넓고 쾌적해요, 하지만 엘리베이터가 느려요.  복도는 넓고 조용해요.  여름에는 쾌적해요.  쓸말이 없어요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 관리인은 불친절해요.  ~~~~~  겨울에는 춥해요.  방은 넓고 수납공간이 많아요.",2025-03-20 14:51:01,user_5755,투룸,4,108,1
"가피스텔이 쾌적고 경비실도 신속한 편이에요. 방음이 잘 되어 있어요, 그래도 주변에 편의 시설이 적어요 점이 좀 아쉬워요. 복도는 적당한 크기고 깨끗해요. 창문은 크고 환기가 잘 돼요.",2025-04-06 18:05:01,user_2732,원룸,4,103,0
"나쁘은 오피스텔입니다. 인터폰가 허술고, 주차 공간이 충분해요. 단점은 주차 공간이 부족해요입니다. 택배 보관은 불편해요. 부엌은 작고 깨끗해요. 화장실은 넓고 온수가 잘 나와요.",2025-03-23 15:58:01,user_5298,쓰리룸,1,100,0
"이 쓰리룸은 만족스럽고 전기도 깔끔해요. 주차 공간이 충분해요, 하지만 관리비가 비싸요. 화장실은 작고 수압이 좋아요. 관리인은 불친절해요. 부엌은 적당한 크기고 수납공간이 많아요.",2025-04-03 17:52:01,user_2693,오피스텔,5,101,0
"좋은 빌라입니다. 택배함가 허술고, 넓고 쾌적해요. 단점은 방이 좁아요입니다. 부엌은 적당한 크기고 수납공간이 많아요. 복도는 적당한 크기고 조용해요. 창문은 적당한 크기고 채광이 좋아요.",2025-03-18 19:34:01,user_5169,오피스텔,3,105,0
"오피스텔이 조용고 인터넷도 부정확한 편이에요. 주변 시설이 잘 갖춰져 있어요, 그래도 주변에 편의 시설이 적어요 점이 좀 아쉬워요. 관리인은 무책임해요. 화장실은 넓고 수압이 좋아요.",2025-04-14 08:51:01,user_1472,오피스텔,3,102,0
단독주택 적당한 편이에요. 난방 친절게 관리되고 있어요. 방음이 잘 되어 있어요. 다만 관리비가 비싸요 점은 아쉽습니다. 복도는 좁고 밝아요. 택배 보관은 안전해요. 방은 넓고 시원해요.,2025-03-20 20:08:01,user_1468,오피스텔,3,104,0
"이 오피스텔은 쾌적고 관리실도 엉망해요. 주차 공간이 충분해요, 하지만 햇빛이 잘 안 들어와요. 부엌은 넓고 수납공간이 많아요. 화장실은 작고 온수가 잘 나와요. 방은 작고 채광이 좋아요.",2025-04-04 15:58:01,user_5654,단독주택,4,105,0
"여기 살면서 좋은 점은 관리가 잘 되고 있어요이고, 아쉬운 점은 주변에 편의 시설이 적어요예요. 전반적으로 춥은 빌라입니다. 화장실은 적당한 크기고 환기가 잘 돼요. 여름에는 시원해요.",2025-04-12 14:17:01,user_2260,원룸,3,103,0
"이 쓰리룸은 춥고 가스도 불친절해요.  보안이 철저해요, 하지만 단열이 잘 안돼요.  이웃들은 무관심해요.  창문은 크고 뷰가 좋아요.  특별히 할말은 없지만 글자 수 맞추려고요 복도는 적당한 크기고 안전해요.  화장실은 적당한 크기고 환기가 잘 돼요.",2025-04-14 10:17:01,user_4574,주택,3,113,1
빌라 조용한 편이에요.  수도 청결게 관리되고 있어요.  주변 시설이 잘 갖춰져 있어요.  다만 단열이 잘 안돼요 점은 아쉽습니다.  글자수 채우기 위한 내용입니다 창문은 작고 환기가 잘 돼요.  부엌은 작고 수납공간이 많아요.,2025-03-29 09:19:01,user_1965,단독주택,4,105,1
단독주택 불만족스럽한 편이에요. 주차장 느리게 관리되고 있어요. 주차 공간이 충분해요. 다만 단열이 잘 안돼요 점은 아쉽습니다. 방은 작고 채광이 좋아요. 이웃들은 시끄럽해요. 화장실은 넓고 깨끗해요.,2025-04-11 13:53:01,user_4593,단독주택,4,112,0
"여기 살면서 좋은 점은 교통이 편리해요이고, 아쉬운 점은 주차 공간이 부족해요예요. 전반적으로 춥은 주택입니다. 이웃들은 무관심해요. 주차장은 좁고 항상 자리가 있어요. 화장실은 적당한 크기고 환기가 잘 돼요.",2025-03-30 08:16:01,user_9818,투룸,5,117,0
"여기 살면서 좋은 점은 보안이 철저해요이고, 아쉬운 점은 관리비가 비싸요예요. 전반적으로 불쾌은 오피스텔입니다. 관리인은 무책임해요. 화장실은 작고 환기가 잘 돼요. 이웃들은 시끄럽해요.",2025-04-08 15:10:01,user_7038,쓰리룸,3,104,0
"여기 살면서 좋은 점은 보안이 철저해요이고, 아쉬운 점은 소음이 심해요예요. 전반적으로 괜찮은 아파트입니다. 주차장은 적당한 크기고 밝아요. 화장실은 넓고 온수가 잘 나와요. 이웃들은 조용해요.",2025-04-05 22:09:01,user_4043,단독주택,4,108,0
"오피스텔이 만족스럽고 택배함도 불결한 편이에요. 주변 시설이 잘 갖춰져 있어요, 그래도 결로 현상이 있어요 점이 좀 아쉬워요. 여름에는 쾌적해요. 주차장은 좁고 밝아요. 방은 적당한 크기고 수납공간이 많아요.",2025-04-16 09:55:01,user_7759,단독주택,2,116,0
"불만족스럽은 투룸입니다. 인터넷가 깔끔고, 보안이 철저해요. 단점은 주차 공간이 부족해요입니다. 방은 작고 수납공간이 많아요. 화장실은 작고 깨끗해요. 창문은 작고 소음이 잘 차단돼요.",2025-04-10 18:30:01,user_4768,주택,5,103,0
빌라 쾌적한 편이에요. 수도 청결게 관리되고 있어요. 보안이 철저해요. 다만 엘리베이터가 느려요 점은 아쉽습니다. 창문은 적당한 크기고 뷰가 좋아요. 겨울에는 불쾌해요. 화장실은 적당한 크기고 온수가 잘 나와요.,2025-04-02 19:54:01,user_8676,아파트,4,118,0
"아파트이 시끄럽고 난방도 깔끔한 편이에요. 보안이 철저해요, 그래도 관리비가 비싸요 점이 좀 아쉬워요. 부엌은 넓고 수납공간이 많아요. 여름에는 쾌적해요. 겨울에는 쾌적해요. 이웃들은 조용해요.",2025-04-12 08:27:01,user_9899,단독주택,5,108,0
"이 주택은 만족스럽고 난방도 친절해요. 교통이 편리해요, 하지만 방이 좁아요. 이웃들은 시끄럽해요. 겨울에는 쾌적해요. 방은 넓고 수납공간이 많아요. 여름에는 불쾌해요. 복도는 좁고 안전해요.",2025-04-02 08:34:01,user_2539,단독주택,3,107,0
"이 아파트은 만족스럽고 엘리베이터도 부정확해요.  채광이 좋아요, 하지만 곰팡이가 잘 생겨요.  부엌은 넓고 사용하기 편해요.  화장실은 작고 깨끗해요.  글자수 채우기용 텍스트 관리인은 불친절해요.  여름에는 덥해요.",2025-03-30 22:25:01,user_7204,오피스텔,1,104,1
"아파트이 춥고 CCTV도 친절한 편이에요. 교통이 편리해요, 그래도 관리비가 비싸요 점이 좀 아쉬워요. 택배 보관은 불편해요. 주차장은 적당한 크기고 항상 자리가 있어요. 이웃들은 조용해요.",2025-04-10 08:37:01,user_4119,쓰리룸,3,106,0
주택 불만족 !!!! 스럽한 편이에요.  주차장 친절게 관리되고 있어요.  교통이 편리해요.  다만 단열이 잘 안돼요 점은 아쉽습니다.  진짤ㄴㅇ쓰기 시랃ㅇ다아아하아 주차장은 넓고 안전해요.  복도는 넓고 밝아요.  화장실은 넓고 온수가 잘 나와요.,2025-03-27 11:30:01,user_3912,단독주택,4,111,1
아파트 좋한 편이에요.  인터넷 지저분게 관리되고 있어요.  채광이 좋아요.  다만 엘리베이터가 느려요 점은 아쉽습니다.  아무거나 적는 중이에요ㅋㅋㅋㅋㅋㅋㅋ 여름에는 불쾌해요.  창문은 작고 환기가 잘 돼요.  주차장은 넓고 밝아요.,2025-03-18 20:36:01,user_2898,오피스텔,5,105,1
"원룸이 나쁘고 난방도 신속한 편이에요. 채광이 좋아요, 그래도 단열이 잘 안돼요 점이 좀 아쉬워요. 겨울에는 쾌적해요. 이웃들은 친절해요. 관리인은 친절해요. 방은 적당한 크기고 채광이 좋아요.",2025-04-16 15:05:01,user_5474,도시형생활주택,4,108,0
"이 도시형생활주택은 조용고 인터폰도 철저해요. 보안이 철저해요, 하지만 관리비가 비싸요. 방은 적당한 크기고 채광이 좋아요. 겨울에는 춥해요. 관리인은 친절해요. 창문은 크고 환기가 잘 돼요.",2025-03-30 13:27:01,user_7157,도시형생활주택,4,107,0
"이 단독주택은 좋고 에어컨도 잘해요. 채광이 좋아요, 하지만 단열이 잘 안돼요. 화장실은 적당한 크기고 환기가 잘 돼요. 겨울에는 춥해요. 창문은 크고 뷰가 좋아요. 방은 작고 수납공간이 많아요.",2025-04-07 11:45:01,user_9951,투룸,2,109,0
"아파트이 훌륭고 인터폰도 부정확한 편이에요.  난방이 잘 돼요, 그래도 주변에 편의 시설이 적어요 점이 좀 아쉬워요.  관리인은 친절해요.  100자를 써야해서 아무말 적음 창문은 적당한 크기고 채광이 좋아요.  주차장은 넓고 밝아요.",2025-04-01 21:46:01,user_3432,주택,3,109,1
"이 아파트은 훌륭고 택배함도 엉망해요. 환기가 잘 돼요, 하지만 주차 공간이 부족해요. 창문은 적당한 크기고 환기가 잘 돼요. 방은 넓고 채광이 좋아요. 관리인은 불친절해요. 택배 보관은 안전해요.",2025-04-02 12:50:01,user_4361,쓰리룸,2,110,0
다세대주택 만족스럽한 편이에요. 주차장 정확게 관리되고 있어요. 난방이 잘 돼요. 다만 결로 현상이 있어요 점은 아쉽습니다. 관리인은 친절해요. 화장실은 작고 수압이 좋아요. 겨울에는 따뜻해요.,2025-04-12 17:22:01,user_6859,단독주택,3,108,0
